dataset,target_model,auto_encoder_weighting,auto_encoder_sampling,auto_encoder,instance_no,noise_std,kernel_width,jaccard_values,score,mse,predict_label,label
breastcancer,SVM,TRUE,TRUE,CVAE,83,0.5,0,,0.364,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,83,0.6,0,,0.817,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,83,0.7,0,,0.325,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,83,0.8,0,,0.204,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,83,0.9,0,,0.321,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,83,1,0,,0.441,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,84,0.01,0,,0.892,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,84,0.05,0,,0.913,0.002,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,84,0.1,0,,0.854,0.004,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,84,0.2,0,,0.927,0.004,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,84,0.3,0,,0.943,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,84,0.4,0,,0.946,0.005,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,84,0.5,0,,0.94,0.034,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,84,0.6,0,,0.916,0.135,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,84,0.7,0,,0.941,0.531,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,84,0.8,0,,0.93,0.003,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,84,0.9,0,,0.949,0.003,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,84,1,0,,0.928,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,85,0.01,0,,0.611,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,85,0.05,0,,0.982,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,85,0.1,0,,0.97,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,85,0.2,0,,0.878,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,85,0.3,0,,0.686,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,85,0.4,0,,0.47,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,85,0.5,0,,0.528,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,85,0.6,0,,0.671,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,85,0.7,0,,0.759,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,85,0.8,0,,0.793,0.005,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,85,0.9,0,,0.807,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,85,1,0,,0.786,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,86,0.01,0,,0.868,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,86,0.05,0,,0.972,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,86,0.1,0,,0.925,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,86,0.2,0,,0.818,0.002,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,86,0.3,0,,0.907,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,86,0.4,0,,0.955,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,86,0.5,0,,0.92,0.002,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,86,0.6,0,,0.924,0.008,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,86,0.7,0,,0.867,0.003,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,86,0.8,0,,0.453,0.002,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,86,0.9,0,,0.918,0.02,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,86,1,0,,0.824,0.002,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,87,0.01,0,,0.636,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,87,0.05,0,,0.986,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,87,0.1,0,,0.985,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,87,0.2,0,,0.977,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,87,0.3,0,,0.962,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,87,0.4,0,,0.909,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,87,0.5,0,,0.408,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,87,0.6,0,,0.395,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,87,0.7,0,,0.405,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,87,0.8,0,,0.457,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,87,0.9,0,,0.398,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,87,1,0,,0.507,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,88,0.01,0,,-652.67,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,88,0.05,0,,-22.19,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,88,0.1,0,,-9.721,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,88,0.2,0,,0.423,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,88,0.3,0,,0.011,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,88,0.4,0,,0.05,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,88,0.5,0,,0.254,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,88,0.6,0,,0.284,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,88,0.7,0,,0.369,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,88,0.8,0,,0.527,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,88,0.9,0,,0.651,0.022,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,88,1,0,,0.797,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,89,0.01,0,,-3448.449,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,89,0.05,0,,-15.198,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,89,0.1,0,,-20.79,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,89,0.2,0,,0.515,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,89,0.3,0,,0.009,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,89,0.4,0,,0.133,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,89,0.5,0,,0.189,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,89,0.6,0,,0.27,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,89,0.7,0,,0.521,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,89,0.8,0,,0.673,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,89,0.9,0,,0.75,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,89,1,0,,0.814,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,9,0.01,0,,0.424,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,9,0.05,0,,0.748,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,9,0.1,0,,0.882,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,9,0.2,0,,0.028,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,9,0.3,0,,0.178,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,9,0.4,0,,0.424,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,9,0.5,0,,0.561,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,9,0.6,0,,0.565,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,9,0.7,0,,0.714,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,9,0.8,0,,0.783,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,9,0.9,0,,0.866,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,9,1,0,,0.874,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,90,0.01,0,,-2092.756,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,90,0.05,0,,-80.89,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,90,0.1,0,,-18.046,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,90,0.2,0,,-9.884,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,90,0.3,0,,-0.1,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,90,0.4,0,,0.306,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,90,0.5,0,,0.007,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,90,0.6,0,,0.059,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,90,0.7,0,,0.08,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,90,0.8,0,,0.184,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,90,0.9,0,,0.392,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,90,1,0,,0.53,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,92,0.01,0,,0.375,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,92,0.05,0,,0.861,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,92,0.1,0,,0.172,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,92,0.2,0,,0.667,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,92,0.3,0,,0.661,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,92,0.4,0,,0.461,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,92,0.5,0,,0.784,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,92,0.6,0,,0.843,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,92,0.7,0,,0.914,0.014,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,92,0.8,0,,0.921,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,92,0.9,0,,0.94,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,92,1,0,,0.947,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,93,0.01,0,,-25.888,0.002,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,93,0.05,0,,-1.488,0.002,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,93,0.1,0,,-15.493,0.002,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,93,0.2,0,,0.618,0.002,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,93,0.3,0,,0.895,0.002,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,93,0.4,0,,0.93,0.002,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,93,0.5,0,,0.619,0.002,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,93,0.6,0,,0.923,0.002,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,93,0.7,0,,0.934,0.002,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,93,0.8,0,,0.262,0.002,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,93,0.9,0,,0.875,0.002,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,93,1,0,,0.021,0.002,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,94,0.01,0,,-5098.934,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,94,0.05,0,,-217.054,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,94,0.1,0,,-55.393,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,94,0.2,0,,-16.843,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,94,0.3,0,,-4.323,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,94,0.4,0,,-0.06,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,94,0.5,0,,0.372,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,94,0.6,0,,0.237,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,94,0.7,0,,0.15,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,94,0.8,0,,0.163,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,94,0.9,0,,0.23,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,94,1,0,,0.178,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,95,0.01,0,,-1512.998,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,95,0.05,0,,-56.723,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,95,0.1,0,,-17.13,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,95,0.2,0,,-1.399,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,95,0.3,0,,0.382,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,95,0.4,0,,0.113,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,95,0.5,0,,0.216,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,95,0.6,0,,0.479,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,95,0.7,0,,0.402,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,95,0.8,0,,0.454,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,95,0.9,0,,0.392,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,95,1,0,,0.595,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,96,0.01,0,,0.748,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,96,0.05,0,,0.988,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,96,0.1,0,,0.977,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,96,0.2,0,,0.928,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,96,0.3,0,,0.889,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,96,0.4,0,,0.428,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,96,0.5,0,,0.424,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,96,0.6,0,,0.593,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,96,0.7,0,,0.646,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,96,0.8,0,,0.745,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,96,0.9,0,,0.762,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,96,1,0,,0.817,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,97,0.01,0,,0.85,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,97,0.05,0,,0.966,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,97,0.1,0,,0.908,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,97,0.2,0,,0.876,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,97,0.3,0,,0.861,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,97,0.4,0,,0.881,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,97,0.5,0,,0.874,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,97,0.6,0,,0.883,0.01,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,97,0.7,0,,0.748,0.004,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,97,0.8,0,,0.807,0.011,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,97,0.9,0,,0.825,0.002,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,97,1,0,,0.862,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,98,0.01,0,,-803.463,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,98,0.05,0,,-31.398,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,98,0.1,0,,-7.32,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,98,0.2,0,,-0.459,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,98,0.3,0,,0.494,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,98,0.4,0,,0.203,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,98,0.5,0,,0.011,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,98,0.6,0,,0.08,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,98,0.7,0,,0.175,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,98,0.8,0,,0.263,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,98,0.9,0,,0.381,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,98,1,0,,0.558,0,[1],1
breastcancer,SVM,TRUE,TRUE,CVAE,99,0.01,0,,0.775,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,99,0.05,0,,0.979,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,99,0.1,0,,0.946,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,99,0.2,0,,0.821,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,99,0.3,0,,0.34,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,99,0.4,0,,0.176,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,99,0.5,0,,0.343,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,99,0.6,0,,0.548,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,99,0.7,0,,0.558,0.007,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,99,0.8,0,,0.723,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,99,0.9,0,,0.766,0,[0],0
breastcancer,SVM,TRUE,TRUE,CVAE,99,1,0,,0.8,0.166,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,0,0.01,0,,0.923,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,0,0.05,0,,0.793,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,0,0.1,0,,0.565,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,0,0.2,0,,0.913,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,0,0.3,0,,0.88,0.079,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,0,0.4,0,,0.875,0.002,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,0,0.5,0,,0.913,0.363,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,0,0.6,0,,0.915,0.001,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,0,0.7,0,,0.894,0.046,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,0,0.8,0,,0.873,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,0,0.9,0,,0.881,0.002,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,0,1,0,,0.886,0.001,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,1,0.01,0,,0.886,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,1,0.05,0,,0.957,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,1,0.1,0,,0.837,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,1,0.2,0,,0.563,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,1,0.3,0,,0.816,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,1,0.4,0,,0.906,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,1,0.5,0,,0.871,0.047,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,1,0.6,0,,0.918,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,1,0.7,0,,0.871,0.354,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,1,0.8,0,,0.925,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,1,0.9,0,,0.927,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,1,1,0,,0.925,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,10,0.01,0,,0.732,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,10,0.05,0,,0.866,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,10,0.1,0,,0.027,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,10,0.2,0,,0.236,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,10,0.3,0,,0.596,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,10,0.4,0,,0.791,0.001,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,10,0.5,0,,0.811,0.186,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,10,0.6,0,,0.841,0.001,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,10,0.7,0,,0.879,0.001,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,10,0.8,0,,0.895,0.001,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,10,0.9,0,,0.882,0.003,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,10,1,0,,0.891,0.017,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,11,0.01,0,,0.92,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,11,0.05,0,,0.856,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,11,0.1,0,,0.652,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,11,0.2,0,,0.658,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,11,0.3,0,,0.854,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,11,0.4,0,,0.889,0.004,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,11,0.5,0,,0.903,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,11,0.6,0,,0.877,0.324,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,11,0.7,0,,0.909,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,11,0.8,0,,0.905,0.013,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,11,0.9,0,,0.907,0.14,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,11,1,0,,0.865,0.242,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,12,0.01,0,,-1.042,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,12,0.05,0,,0.853,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,12,0.1,0,,0.014,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,12,0.2,0,,0.254,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,12,0.3,0,,0.534,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,12,0.4,0,,0.763,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,12,0.5,0,,0.81,0.004,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,12,0.6,0,,0.852,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,12,0.7,0,,0.882,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,12,0.8,0,,0.882,0.018,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,12,0.9,0,,0.899,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,12,1,0,,0.914,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,13,0.01,0,,0.963,0.003,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,13,0.05,0,,0.855,0.004,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,13,0.1,0,,0.67,0.002,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,13,0.2,0,,0.831,0.002,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,13,0.3,0,,0.895,0.006,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,13,0.4,0,,0.897,0.115,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,13,0.5,0,,0.912,0.003,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,13,0.6,0,,0.917,0.008,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,13,0.7,0,,0.904,0.001,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,13,0.8,0,,0.922,0.01,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,13,0.9,0,,0.919,0.009,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,13,1,0,,0.926,0.151,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,14,0.01,0,,0.882,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,14,0.05,0,,0.223,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,14,0.1,0,,0.567,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,14,0.2,0,,0.601,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,14,0.3,0,,0.82,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,14,0.4,0,,0.85,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,14,0.5,0,,0.887,0.005,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,14,0.6,0,,0.891,0.002,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,14,0.7,0,,0.884,0.001,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,14,0.8,0,,0.899,0.317,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,14,0.9,0,,0.895,0.001,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,14,1,0,,0.897,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,15,0.01,0,,0.361,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,15,0.05,0,,0.919,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,15,0.1,0,,0.874,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,15,0.2,0,,0.742,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,15,0.3,0,,0.251,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,15,0.4,0,,0.554,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,15,0.5,0,,0.802,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,15,0.6,0,,0.852,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,15,0.7,0,,0.849,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,15,0.8,0,,0.88,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,15,0.9,0,,0.885,0,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,15,1,0,,0.906,0.002,[0],0
breastcancer,SVM,TRUE,TRUE,VAE,16,0.01,0,,0.689,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,16,0.05,0,,0.809,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,16,0.1,0,,0.08,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,16,0.2,0,,0.332,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,16,0.3,0,,0.575,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,16,0.4,0,,0.808,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,16,0.5,0,,0.83,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,16,0.6,0,,0.857,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,16,0.7,0,,0.879,0.003,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,16,0.8,0,,0.879,0.034,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,16,0.9,0,,0.901,0,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,16,1,0,,0.909,0.366,[1],1
breastcancer,SVM,TRUE,TRUE,VAE,17,0.01,0,,-14625.018,0,[1],1
