dataset,target_model,auto_encoder_weighting,auto_encoder_sampling,auto_encoder,instance_no,noise_std,kernel_width,jaccard_values,R2,mse,predict_label,label
adult,SVM,TRUE,TRUE,CVAE,13,0.6,0,,0.89,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,13,0.7,0,,0.881,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,13,0.8,0,,0.891,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,13,0.9,0,,0.899,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,13,1,0,,0.9,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,14,0.01,0,,0.118,0.005,[0],0
adult,SVM,TRUE,TRUE,CVAE,14,0.05,0,,0.841,0.005,[0],0
adult,SVM,TRUE,TRUE,CVAE,14,0.1,0,,0.965,0.005,[0],0
adult,SVM,TRUE,TRUE,CVAE,14,0.2,0,,0.958,0.005,[0],0
adult,SVM,TRUE,TRUE,CVAE,14,0.3,0,,0.903,0.006,[0],0
adult,SVM,TRUE,TRUE,CVAE,14,0.4,0,,0.899,0.005,[0],0
adult,SVM,TRUE,TRUE,CVAE,14,0.5,0,,0.931,0.005,[0],0
adult,SVM,TRUE,TRUE,CVAE,14,0.6,0,,0.927,0.005,[0],0
adult,SVM,TRUE,TRUE,CVAE,14,0.7,0,,0.896,0.005,[0],0
adult,SVM,TRUE,TRUE,CVAE,14,0.8,0,,0.851,0.005,[0],0
adult,SVM,TRUE,TRUE,CVAE,14,0.9,0,,0.838,0.006,[0],0
adult,SVM,TRUE,TRUE,CVAE,14,1,0,,0.837,0.007,[0],0
adult,SVM,TRUE,TRUE,CVAE,15,0.01,0,,0.642,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,15,0.05,0,,0.993,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,15,0.1,0,,0.996,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,15,0.2,0,,0.988,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,15,0.3,0,,0.971,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,15,0.4,0,,0.956,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,15,0.5,0,,0.949,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,15,0.6,0,,0.946,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,15,0.7,0,,0.939,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,15,0.8,0,,0.938,0.004,[0],0
adult,SVM,TRUE,TRUE,CVAE,15,0.9,0,,0.932,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,15,1,0,,0.93,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,16,0.01,0,,0.549,0.032,[1],1
adult,SVM,TRUE,TRUE,CVAE,16,0.05,0,,0.992,0.034,[1],1
adult,SVM,TRUE,TRUE,CVAE,16,0.1,0,,0.999,0.018,[1],1
adult,SVM,TRUE,TRUE,CVAE,16,0.2,0,,0.998,0.037,[1],1
adult,SVM,TRUE,TRUE,CVAE,16,0.3,0,,0.998,0.001,[1],1
adult,SVM,TRUE,TRUE,CVAE,16,0.4,0,,0.951,0.089,[1],1
adult,SVM,TRUE,TRUE,CVAE,16,0.5,0,,0.997,0.054,[1],1
adult,SVM,TRUE,TRUE,CVAE,16,0.6,0,,0.996,0.063,[1],1
adult,SVM,TRUE,TRUE,CVAE,16,0.7,0,,0.996,0.005,[1],1
adult,SVM,TRUE,TRUE,CVAE,16,0.8,0,,0.995,0.207,[1],1
adult,SVM,TRUE,TRUE,CVAE,16,0.9,0,,0.994,0.003,[1],1
adult,SVM,TRUE,TRUE,CVAE,16,1,0,,0.994,0.137,[1],1
adult,SVM,TRUE,TRUE,CVAE,17,0.01,0,,0.206,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,17,0.05,0,,0.717,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,17,0.1,0,,0.512,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,17,0.2,0,,0.439,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,17,0.3,0,,0.827,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,17,0.4,0,,0.917,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,17,0.5,0,,0.903,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,17,0.6,0,,0.873,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,17,0.7,0,,0.864,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,17,0.8,0,,0.859,0.016,[0],0
adult,SVM,TRUE,TRUE,CVAE,17,0.9,0,,0.878,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,17,1,0,,0.883,0.007,[0],0
adult,SVM,TRUE,TRUE,CVAE,18,0.01,0,,0.873,0.004,[0],0
adult,SVM,TRUE,TRUE,CVAE,18,0.05,0,,0.985,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,18,0.1,0,,0.965,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,18,0.2,0,,0.957,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,18,0.3,0,,0.932,0.004,[0],0
adult,SVM,TRUE,TRUE,CVAE,18,0.4,0,,0.932,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,18,0.5,0,,0.928,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,18,0.6,0,,0.932,0.005,[0],0
adult,SVM,TRUE,TRUE,CVAE,18,0.7,0,,0.943,0.006,[0],0
adult,SVM,TRUE,TRUE,CVAE,18,0.8,0,,0.945,0.005,[0],0
adult,SVM,TRUE,TRUE,CVAE,18,0.9,0,,0.943,0.005,[0],0
adult,SVM,TRUE,TRUE,CVAE,18,1,0,,0.945,0.006,[0],0
adult,SVM,TRUE,TRUE,CVAE,19,0.01,0,,0.566,0.021,[1],1
adult,SVM,TRUE,TRUE,CVAE,19,0.05,0,,0.991,0.023,[1],1
adult,SVM,TRUE,TRUE,CVAE,19,0.1,0,,0.989,0.016,[1],1
adult,SVM,TRUE,TRUE,CVAE,19,0.2,0,,0.994,0.008,[1],1
adult,SVM,TRUE,TRUE,CVAE,19,0.3,0,,0.998,0.051,[1],1
adult,SVM,TRUE,TRUE,CVAE,19,0.4,0,,0.998,0.006,[1],1
adult,SVM,TRUE,TRUE,CVAE,19,0.5,0,,0.998,0.083,[1],1
adult,SVM,TRUE,TRUE,CVAE,19,0.6,0,,0.998,0.011,[1],1
adult,SVM,TRUE,TRUE,CVAE,19,0.7,0,,0.997,0.01,[1],1
adult,SVM,TRUE,TRUE,CVAE,19,0.8,0,,0.996,0.233,[1],1
adult,SVM,TRUE,TRUE,CVAE,19,0.9,0,,0.995,0.254,[1],1
adult,SVM,TRUE,TRUE,CVAE,19,1,0,,0.994,0.025,[1],1
adult,SVM,TRUE,TRUE,CVAE,2,0.01,0,,0.776,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,2,0.05,0,,0.994,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,2,0.1,0,,0.985,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,2,0.2,0,,0.973,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,2,0.3,0,,0.954,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,2,0.4,0,,0.965,0.004,[0],0
adult,SVM,TRUE,TRUE,CVAE,2,0.5,0,,0.954,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,2,0.6,0,,0.953,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,2,0.7,0,,0.948,0.01,[0],0
adult,SVM,TRUE,TRUE,CVAE,2,0.8,0,,0.944,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,2,0.9,0,,0.94,0.005,[0],0
adult,SVM,TRUE,TRUE,CVAE,2,1,0,,0.939,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,20,0.01,0,,0.829,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,20,0.05,0,,0.992,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,20,0.1,0,,0.986,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,20,0.2,0,,0.961,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,20,0.3,0,,0.927,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,20,0.4,0,,0.914,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,20,0.5,0,,0.916,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,20,0.6,0,,0.926,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,20,0.7,0,,0.93,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,20,0.8,0,,0.937,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,20,0.9,0,,0.942,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,20,1,0,,0.945,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,21,0.01,0,,0.865,0.02,[0],0
adult,SVM,TRUE,TRUE,CVAE,21,0.05,0,,0.987,0.02,[0],0
adult,SVM,TRUE,TRUE,CVAE,21,0.1,0,,0.967,0.02,[0],0
adult,SVM,TRUE,TRUE,CVAE,21,0.2,0,,0.958,0.019,[0],0
adult,SVM,TRUE,TRUE,CVAE,21,0.3,0,,0.931,0.018,[0],0
adult,SVM,TRUE,TRUE,CVAE,21,0.4,0,,0.924,0.021,[0],0
adult,SVM,TRUE,TRUE,CVAE,21,0.5,0,,0.927,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,21,0.6,0,,0.934,0.006,[0],0
adult,SVM,TRUE,TRUE,CVAE,21,0.7,0,,0.94,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,21,0.8,0,,0.941,0.006,[0],0
adult,SVM,TRUE,TRUE,CVAE,21,0.9,0,,0.943,0.023,[0],0
adult,SVM,TRUE,TRUE,CVAE,21,1,0,,0.943,0.021,[0],0
adult,SVM,TRUE,TRUE,CVAE,22,0.01,0,,0.69,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,22,0.05,0,,0.996,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,22,0.1,0,,0.997,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,22,0.2,0,,0.996,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,22,0.3,0,,0.978,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,22,0.4,0,,0.946,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,22,0.5,0,,0.915,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,22,0.6,0,,0.906,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,22,0.7,0,,0.915,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,22,0.8,0,,0.919,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,22,0.9,0,,0.926,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,22,1,0,,0.931,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,23,0.01,0,,0.856,0.009,[0],0
adult,SVM,TRUE,TRUE,CVAE,23,0.05,0,,0.978,0.009,[0],0
adult,SVM,TRUE,TRUE,CVAE,23,0.1,0,,0.971,0.006,[0],0
adult,SVM,TRUE,TRUE,CVAE,23,0.2,0,,0.952,0.008,[0],0
adult,SVM,TRUE,TRUE,CVAE,23,0.3,0,,0.955,0.012,[0],0
adult,SVM,TRUE,TRUE,CVAE,23,0.4,0,,0.956,0.007,[0],0
adult,SVM,TRUE,TRUE,CVAE,23,0.5,0,,0.954,0.01,[0],0
adult,SVM,TRUE,TRUE,CVAE,23,0.6,0,,0.952,0.017,[0],0
adult,SVM,TRUE,TRUE,CVAE,23,0.7,0,,0.948,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,23,0.8,0,,0.947,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,23,0.9,0,,0.946,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,23,1,0,,0.942,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,24,0.01,0,,0.715,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,24,0.05,0,,0.996,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,24,0.1,0,,0.997,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,24,0.2,0,,0.994,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,24,0.3,0,,0.973,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,24,0.4,0,,0.942,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,24,0.5,0,,0.92,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,24,0.6,0,,0.92,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,24,0.7,0,,0.915,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,24,0.8,0,,0.922,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,24,0.9,0,,0.927,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,24,1,0,,0.933,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,25,0.01,0,,0.824,0.012,[0],0
adult,SVM,TRUE,TRUE,CVAE,25,0.05,0,,0.991,0.012,[0],0
adult,SVM,TRUE,TRUE,CVAE,25,0.1,0,,0.984,0.012,[0],0
adult,SVM,TRUE,TRUE,CVAE,25,0.2,0,,0.964,0.012,[0],0
adult,SVM,TRUE,TRUE,CVAE,25,0.3,0,,0.929,0.011,[0],0
adult,SVM,TRUE,TRUE,CVAE,25,0.4,0,,0.917,0.013,[0],0
adult,SVM,TRUE,TRUE,CVAE,25,0.5,0,,0.912,0.012,[0],0
adult,SVM,TRUE,TRUE,CVAE,25,0.6,0,,0.924,0.014,[0],0
adult,SVM,TRUE,TRUE,CVAE,25,0.7,0,,0.93,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,25,0.8,0,,0.934,0.014,[0],0
adult,SVM,TRUE,TRUE,CVAE,25,0.9,0,,0.941,0.013,[0],0
adult,SVM,TRUE,TRUE,CVAE,25,1,0,,0.944,0.014,[0],0
adult,SVM,TRUE,TRUE,CVAE,26,0.01,0,,0.539,0.016,[1],1
adult,SVM,TRUE,TRUE,CVAE,26,0.05,0,,0.986,0.016,[1],1
adult,SVM,TRUE,TRUE,CVAE,26,0.1,0,,0.981,0.012,[1],1
adult,SVM,TRUE,TRUE,CVAE,26,0.2,0,,0.993,0.028,[1],1
adult,SVM,TRUE,TRUE,CVAE,26,0.3,0,,0.996,0.009,[1],1
adult,SVM,TRUE,TRUE,CVAE,26,0.4,0,,0.998,0.024,[1],1
adult,SVM,TRUE,TRUE,CVAE,26,0.5,0,,0.998,0.009,[1],1
adult,SVM,TRUE,TRUE,CVAE,26,0.6,0,,0.998,0.04,[1],1
adult,SVM,TRUE,TRUE,CVAE,26,0.7,0,,0.997,0.136,[1],1
adult,SVM,TRUE,TRUE,CVAE,26,0.8,0,,0.996,0.009,[1],1
adult,SVM,TRUE,TRUE,CVAE,26,0.9,0,,0.995,0.009,[1],1
adult,SVM,TRUE,TRUE,CVAE,26,1,0,,0.995,0.008,[1],1
adult,SVM,TRUE,TRUE,CVAE,27,0.01,0,,0.487,0.004,[0],1
adult,SVM,TRUE,TRUE,CVAE,27,0.05,0,,0.975,0.005,[0],1
adult,SVM,TRUE,TRUE,CVAE,27,0.1,0,,0.976,0.004,[0],1
adult,SVM,TRUE,TRUE,CVAE,27,0.2,0,,0.98,0.004,[0],1
adult,SVM,TRUE,TRUE,CVAE,27,0.3,0,,0.968,0.005,[0],1
adult,SVM,TRUE,TRUE,CVAE,27,0.4,0,,0.947,0.005,[0],1
adult,SVM,TRUE,TRUE,CVAE,27,0.5,0,,0.933,0.004,[0],1
adult,SVM,TRUE,TRUE,CVAE,27,0.6,0,,0.927,0.005,[0],1
adult,SVM,TRUE,TRUE,CVAE,27,0.7,0,,0.925,0.004,[0],1
adult,SVM,TRUE,TRUE,CVAE,27,0.8,0,,0.921,0,[0],1
adult,SVM,TRUE,TRUE,CVAE,27,0.9,0,,0.92,0.005,[0],1
adult,SVM,TRUE,TRUE,CVAE,27,1,0,,0.923,0.004,[0],1
adult,SVM,TRUE,TRUE,CVAE,28,0.01,0,,0.868,0.005,[0],1
adult,SVM,TRUE,TRUE,CVAE,28,0.05,0,,0.987,0.005,[0],1
adult,SVM,TRUE,TRUE,CVAE,28,0.1,0,,0.973,0.006,[0],1
adult,SVM,TRUE,TRUE,CVAE,28,0.2,0,,0.951,0.004,[0],1
adult,SVM,TRUE,TRUE,CVAE,28,0.3,0,,0.949,0.002,[0],1
adult,SVM,TRUE,TRUE,CVAE,28,0.4,0,,0.948,0.001,[0],1
adult,SVM,TRUE,TRUE,CVAE,28,0.5,0,,0.94,0.001,[0],1
adult,SVM,TRUE,TRUE,CVAE,28,0.6,0,,0.948,0.004,[0],1
adult,SVM,TRUE,TRUE,CVAE,28,0.7,0,,0.946,0.003,[0],1
adult,SVM,TRUE,TRUE,CVAE,28,0.8,0,,0.947,0.009,[0],1
adult,SVM,TRUE,TRUE,CVAE,28,0.9,0,,0.941,0.001,[0],1
adult,SVM,TRUE,TRUE,CVAE,28,1,0,,0.945,0.008,[0],1
adult,SVM,TRUE,TRUE,CVAE,29,0.01,0,,0.143,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,29,0.05,0,,0.349,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,29,0.1,0,,0.158,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,29,0.2,0,,0.474,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,29,0.3,0,,0.874,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,29,0.4,0,,0.921,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,29,0.5,0,,0.888,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,29,0.6,0,,0.867,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,29,0.7,0,,0.874,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,29,0.8,0,,0.87,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,29,0.9,0,,0.879,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,29,1,0,,0.889,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,3,0.01,0,,0.281,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,3,0.05,0,,0.742,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,3,0.1,0,,0.679,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,3,0.2,0,,0.8,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,3,0.3,0,,0.932,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,3,0.4,0,,0.939,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,3,0.5,0,,0.9,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,3,0.6,0,,0.891,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,3,0.7,0,,0.885,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,3,0.8,0,,0.896,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,3,0.9,0,,0.895,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,3,1,0,,0.901,0.004,[0],0
adult,SVM,TRUE,TRUE,CVAE,30,0.01,0,,0.584,0.025,[1],0
adult,SVM,TRUE,TRUE,CVAE,30,0.05,0,,0.989,0.029,[1],0
adult,SVM,TRUE,TRUE,CVAE,30,0.1,0,,0.993,0.031,[1],0
adult,SVM,TRUE,TRUE,CVAE,30,0.2,0,,0.996,0.026,[1],0
adult,SVM,TRUE,TRUE,CVAE,30,0.3,0,,0.998,0.058,[1],0
adult,SVM,TRUE,TRUE,CVAE,30,0.4,0,,0.998,0.027,[1],0
adult,SVM,TRUE,TRUE,CVAE,30,0.5,0,,0.998,0.014,[1],0
adult,SVM,TRUE,TRUE,CVAE,30,0.6,0,,0.997,0.087,[1],0
adult,SVM,TRUE,TRUE,CVAE,30,0.7,0,,0.997,0.292,[1],0
adult,SVM,TRUE,TRUE,CVAE,30,0.8,0,,0.996,0.002,[1],0
adult,SVM,TRUE,TRUE,CVAE,30,0.9,0,,0.995,0.144,[1],0
adult,SVM,TRUE,TRUE,CVAE,30,1,0,,0.995,0.258,[1],0
adult,SVM,TRUE,TRUE,CVAE,31,0.01,0,,0.273,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,31,0.05,0,,0.953,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,31,0.1,0,,0.983,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,31,0.2,0,,0.965,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,31,0.3,0,,0.969,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,31,0.4,0,,0.985,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,31,0.5,0,,0.978,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,31,0.6,0,,0.971,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,31,0.7,0,,0.908,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,31,0.8,0,,0.908,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,31,0.9,0,,0.908,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,31,1,0,,0.905,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,32,0.01,0,,0.788,0.082,[0],1
adult,SVM,TRUE,TRUE,CVAE,32,0.05,0,,0.994,0.081,[0],1
adult,SVM,TRUE,TRUE,CVAE,32,0.1,0,,0.984,0.076,[0],1
adult,SVM,TRUE,TRUE,CVAE,32,0.2,0,,0.973,0.068,[0],1
adult,SVM,TRUE,TRUE,CVAE,32,0.3,0,,0.97,0.054,[0],1
adult,SVM,TRUE,TRUE,CVAE,32,0.4,0,,0.964,0.063,[0],1
adult,SVM,TRUE,TRUE,CVAE,32,0.5,0,,0.958,0.056,[0],1
adult,SVM,TRUE,TRUE,CVAE,32,0.6,0,,0.952,0.085,[0],1
adult,SVM,TRUE,TRUE,CVAE,32,0.7,0,,0.948,0.103,[0],1
adult,SVM,TRUE,TRUE,CVAE,32,0.8,0,,0.943,0.073,[0],1
adult,SVM,TRUE,TRUE,CVAE,32,0.9,0,,0.941,0.059,[0],1
adult,SVM,TRUE,TRUE,CVAE,32,1,0,,0.938,0.118,[0],1
adult,SVM,TRUE,TRUE,CVAE,33,0.01,0,,0.058,0,[0],1
adult,SVM,TRUE,TRUE,CVAE,33,0.05,0,,0.659,0,[0],1
adult,SVM,TRUE,TRUE,CVAE,33,0.1,0,,0.92,0,[0],1
adult,SVM,TRUE,TRUE,CVAE,33,0.2,0,,0.985,0,[0],1
adult,SVM,TRUE,TRUE,CVAE,33,0.3,0,,0.983,0,[0],1
adult,SVM,TRUE,TRUE,CVAE,33,0.4,0,,0.97,0,[0],1
adult,SVM,TRUE,TRUE,CVAE,33,0.5,0,,0.941,0,[0],1
adult,SVM,TRUE,TRUE,CVAE,33,0.6,0,,0.943,0,[0],1
adult,SVM,TRUE,TRUE,CVAE,33,0.7,0,,0.947,0.001,[0],1
adult,SVM,TRUE,TRUE,CVAE,33,0.8,0,,0.941,0.001,[0],1
adult,SVM,TRUE,TRUE,CVAE,33,0.9,0,,0.911,0,[0],1
adult,SVM,TRUE,TRUE,CVAE,33,1,0,,0.877,0.001,[0],1
adult,SVM,TRUE,TRUE,CVAE,34,0.01,0,,0.323,0.004,[0],0
adult,SVM,TRUE,TRUE,CVAE,34,0.05,0,,0.853,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,34,0.1,0,,0.795,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,34,0.2,0,,0.874,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,34,0.3,0,,0.948,0.004,[0],0
adult,SVM,TRUE,TRUE,CVAE,34,0.4,0,,0.928,0.004,[0],0
adult,SVM,TRUE,TRUE,CVAE,34,0.5,0,,0.911,0.004,[0],0
adult,SVM,TRUE,TRUE,CVAE,34,0.6,0,,0.894,0.004,[0],0
adult,SVM,TRUE,TRUE,CVAE,34,0.7,0,,0.894,0.004,[0],0
adult,SVM,TRUE,TRUE,CVAE,34,0.8,0,,0.901,0.029,[0],0
adult,SVM,TRUE,TRUE,CVAE,34,0.9,0,,0.902,0.005,[0],0
adult,SVM,TRUE,TRUE,CVAE,34,1,0,,0.904,0.005,[0],0
adult,SVM,TRUE,TRUE,CVAE,35,0.01,0,,0.261,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,35,0.05,0,,0.695,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,35,0.1,0,,0.631,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,35,0.2,0,,0.791,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,35,0.3,0,,0.933,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,35,0.4,0,,0.927,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,35,0.5,0,,0.908,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,35,0.6,0,,0.891,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,35,0.7,0,,0.887,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,35,0.8,0,,0.893,0.005,[0],0
adult,SVM,TRUE,TRUE,CVAE,35,0.9,0,,0.899,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,35,1,0,,0.9,0.001,[0],0
adult,SVM,TRUE,TRUE,CVAE,36,0.01,0,,0.861,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,36,0.05,0,,0.988,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,36,0.1,0,,0.971,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,36,0.2,0,,0.956,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,36,0.3,0,,0.928,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,36,0.4,0,,0.923,0.003,[0],0
adult,SVM,TRUE,TRUE,CVAE,36,0.5,0,,0.925,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,36,0.6,0,,0.93,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,36,0.7,0,,0.937,0.002,[0],0
adult,SVM,TRUE,TRUE,CVAE,36,0.8,0,,0.942,0.004,[0],0
adult,SVM,TRUE,TRUE,CVAE,36,0.9,0,,0.943,0.004,[0],0
adult,SVM,TRUE,TRUE,CVAE,36,1,0,,0.945,0,[0],0
adult,SVM,TRUE,TRUE,CVAE,37,0.01,0,,0.671,0.009,[0],0
adult,SVM,TRUE,TRUE,CVAE,37,0.05,0,,0.995,0.009,[0],0
adult,SVM,TRUE,TRUE,CVAE,37,0.1,0,,0.997,0.01,[0],0
adult,SVM,TRUE,TRUE,CVAE,37,0.2,0,,0.996,0.009,[0],0
adult,SVM,TRUE,TRUE,CVAE,37,0.3,0,,0.986,0.009,[0],0
adult,SVM,TRUE,TRUE,CVAE,37,0.4,0,,0.951,0.009,[0],0
adult,SVM,TRUE,TRUE,CVAE,37,0.5,0,,0.924,0.01,[0],0
adult,SVM,TRUE,TRUE,CVAE,37,0.6,0,,0.911,0.009,[0],0
adult,SVM,TRUE,TRUE,CVAE,37,0.7,0,,0.914,0.01,[0],0
adult,SVM,TRUE,TRUE,CVAE,37,0.8,0,,0.92,0.01,[0],0
adult,SVM,TRUE,TRUE,CVAE,37,0.9,0,,0.926,0.009,[0],0
adult,SVM,TRUE,TRUE,CVAE,37,1,0,,0.931,0.006,[0],0
adult,SVM,TRUE,TRUE,CVAE,38,0.01,0,,0.422,0.015,[0],1
adult,SVM,TRUE,TRUE,CVAE,38,0.05,0,,0.952,0.015,[0],1
adult,SVM,TRUE,TRUE,CVAE,38,0.1,0,,0.94,0.013,[0],1
